,create_date,location_name,msg,msg
3940,2020/02/14 16:18:35,광주광역시 전체,광주광역시," 코로나19 감염증 예방을 위해 7대 수칙(손씻기, 마스크착용, 악수안하기 등)을 준수하여 주시고, 증상발생시 1339나 관할 보건소로 상담바랍니다."
3941,2020/02/14 15:00:42,충청남도 전체,충남도청," 코로나19 예방을 위해 손을 자주 씻고 기침은 옷소매에, 최근 14일내 중국 방문 후 발열 등 호흡기증상 발생 시 1339, 보건소로 상담바랍니다."
3942,2020/02/14 13:50:36,전라북도 부안군,부안군청,"부안군은 코로나바이러스 유입이 없으니 안심하시기 바랍니다. 주민여러분은 일상생활에 전념하고 예방수칙(손씻기,마스크착용)을 준수하시기 바랍니다."
3943,2020/02/14 13:25:43,충청북도 전체,충북도청,"최근 14일이내 해외방문자는 외부활동 자제바라며 코로나19 예방을 위해 개인위생수칙 준수, 발열과 호흡기 증상시 1339, 시군보건소로 상담바랍니다."
3944,2020/02/14 11:26:57,경상남도 김해시,김해시청, 오늘 10:18경 김해시 주촌면 내삼리 1295 부경축산에서 화재 발생. 이 지역을 우회하여 주시고 인근 주민은 안전사고 발생에 유의 바랍니다.
3945,2020/02/14 11:02:50,세종특별자치시,세종시청,"최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다."
3946,2020/02/14 10:00:30,제주특별자치도 전체,제주특별자치도, 현재 제주지역 코로나19 확진자 0 지역전파 차단을 위해 사회단체에서 안전 수칙 준수 등 우리동네는 우리가 지킨다는 캠페인을 전개하고 있습니다.
3947,2020/02/14 09:21:43,전라북도 순창군,순창군청," 코로나19 선별진료소 운영, 순창보건의료원(주간063-650-5265,야간063-650-5222) 상담, 감염병 예방을 위해 개인위생 철저바랍니다."
3948,2020/02/13 14:51:00,전라북도 부안군,부안군청,"부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의"
3949,2020/02/13 14:17:48,전라북도 남원시,남원시재대본,"코로나19 선별진료소는 보건소(063-625-1339),남원의료원(063-620-1347)입니다.외국방문후발열,호흡기증상있으면 먼저전화상담받으세요."
3950,2020/02/13 13:32:15,충청북도 전체,충청북도청," 코로나19 예방을 위해 손씻기 등 개인위생수칙을 준수하고 발열과 호흡기 증상 발생시 1339 또는 043-120, 시군보건소로 상담하시기 바랍니다."
3951,2020/02/13 10:12:38,대전광역시 전체,대전광역시청," 코로나19 예방을 위해 손 씻기, 기침예절 준수와 중국 등 유행국가 방문 후 발열 및 호흡기 증상 발생 시 1339나 보건소로 상담바랍니다."
3952,2020/02/13 10:06:36,전라북도 순창군,순창군청," 코로나19 선별진료소 운영, 순창보건의료원(주간063-650-5265,야간063-650-5222) 상담, 감염병 예방을 위해 개인위생 철저바랍니다."
3953,2020/02/13 10:00:39,강원도 태백시,태백시청, 코로나19 확산방지를 위한 해외 입국자의 '해외 여행력 신고(상담)센터' 운영. 태백시보건소 선별진료소(552-4000)
3954,2020/02/13 10:00:15,전라남도 전체,전라남도,"감염병 예방을 위해 병원 방문 자제, 공공장소 마스크 착용, 기침할 때 옷소매로 입, 코 가리기, 증상 발생시 1339 또는 시군 보건소로 상담바랍니다"
3955,2020/02/13 10:00:12,제주특별자치도 전체,제주특별자치도, 제주도는 코로나19 유입이 없으니 안심하시기 바랍니다. 개인 위생수칙 준수·호흡기 증상 등 의심이 날때는 외부 활동을 자제하여 주시기 바랍니다.
3956,2020/02/12 15:10:58,전라북도 남원시,남원시재대본,"남원시는 현재까지 신종코로나바이러스 확진자가 없음을 알립니다. 시민여러분은 일상생활에 전념하고 예방수칙(손씻기,마스크착용등)을 준수하시기 바랍니다."
3957,2020/02/12 15:00:29,충청남도 전체,충남도청,"신종코로나바이러스 예방을 위해 손씻기, 기침예절준수와 14일내 중국방문 후 발열 등 호흡기증상 발생 시 선별진료소 방문 또는 1339로 상담바랍니다."
3958,2020/02/12 14:17:26,전라남도 장성군,장성군,"해외방문 후 발열, 호흡기 이상 발생시 장성군보건소(390-8333), 콜센터1339로 문의. 신종코로나바이러스 예방을 위해 손씻기, 마스크착용을 준수."
3959,2020/02/12 13:54:04,전라북도 진안군,진안군청," 해외여행 14일 이내 발열(37.5도 이상), 호흡기 증상 시 진안군의료원(433-7119), 진안군보건소(430-8523)로 문의바랍니다."
3960,2020/02/12 13:30:07,전라북도 부안군,부안군청,"부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의"
3961,2020/02/12 11:00:57,세종특별자치시,세종시청,"최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다."
3962,2020/02/12 10:04:23,전라북도 순창군,순창군청,"신종코로나바이러스 선별진료소 운영,순창보건의료원(주간063-650-5265,야간063-650-5222)상담, 감염병 예방을 위해 개인위생 철저바랍니다."
3963,2020/02/12 10:01:05,제주특별자치도 전체,제주특별자치도," 현재 제주지역 신종 코로나바이러스 확진자는 0명, 안전제주 성숙한 시민의식으로 감염증 예방을 위한 개인위생수칙을 준수해 주시기 바랍니다."
3964,2020/02/12 10:00:37,전라남도 전체,전라남도," 최근 14일 이내 해외 방문자는 외부활동 자제, 손씻기, 기침예절 준수하시고, 발열, 기침 등 호흡기 증상 시 시군 보건소 및 1339로 상담바랍니다"
3965,2020/02/11 16:19:11,전라북도 임실군,임실군청," 신종코로나 유행국가 방문 후 발열, 호흡기 증상 발생시 1339콜센터, 보건소로 전화 요망. 손씻기, 마스크착용 등 준수(063-640-3174)"
3966,2020/02/11 16:00:03,광주광역시 전체,광주광역시,"발열,호흡기증상 발생시 1339나 보건소(동구608-3315,서구350-4148,남구607-2258,북구410-8112,광산구960-8859)로 문의"
3967,2020/02/11 14:20:14,전라북도 무주군,무주군청,신종 코로나바이러스 선별진료소 운영 : 무주보건의료원(주간 063-320-8221 야간 063-320-8315) 및 1339콜센터 상담바랍니다.
3968,2020/02/11 14:03:43,충청북도 전체,충청북도청," 신종 코로나바이러스 감염증 예방을 위해 손씻기 등 개인위생수칙을 준수하고, 발열과 호흡기 증상 발생 시 1339 또는 시군보건소로 상담바랍니다."
3969,2020/02/11 13:39:28,인천광역시 강화군,강화군청,"신종 코로나바이러스 예방을 위해 외부활동자제, 모임자제, 경로당 출입 금지, 호흡기 증상발생 시 1339 문의, 보건소(930-4024) 상담바랍니다."
3970,2020/02/11 12:26:12,경기도 시흥시,시흥시청,"금일 매화동 방역을 실시했으며, 시흥시 전역 방역에 들어갑니다. 감염병 예방수칙을 준수하고 일상생활 유지해주시기 바랍니다.(031-310-5831)"
3971,2020/02/11 10:53:47,경기도 광명시,광명시,"신종 코로나바이러스차단을 위해 다중시설이용 시 예방수칙을 준수하시고 발열, 호흡기 증상 발생시 1339, 보건소(02-2680-2577)로 상담바랍니다."
3972,2020/02/11 10:39:01,전라남도 전체,전라남도,"감염병 예방을 위해 비누로 30초 이상 손 씻기, 기침할 때는 옷소매로 입, 코를 가리기. 최근 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다"
3973,2020/02/11 10:25:12,전라북도 순창군,순창군청,"신종코로나바이러스 선별진료소 운영, 순창보건의료원(주간063-650-5265,야간063-650-5222)상담, 감염병 예방을 위해 개인위생 철저바람"
3974,2020/02/11 10:12:35,전라북도 전주시,전주시청," 코로나바이러스 선별진료소는 예수병원,대자인병원,전주병원으로 24시간 운영되며, 덕진진료실은 평일 09시~18시까지 진료합니다.(마스크 착용 필수)"
3975,2020/02/11 10:02:58,제주특별자치도 전체,제주특별자치도,"신종코로나바이러스 꼭 기억해야 할 예방수칙, 비누로 30초 이상 손씻기, 기침할 땐 옷소매로 입가리기, 의료기관 등 방문시 마스크를 착용바랍니다."
3976,2020/02/11 10:00:24,대전광역시 전체,대전광역시청,"신종 코로나바이러스감염증 예방을 위해 손 씻기, 기침예절 준수와 중국 방문 후 발열 및 호흡기 증상 발생 시 1339, 보건소로 상담바랍니다."
3977,2020/02/11 09:18:47,전라북도 남원시,남원시재대본,"어린이집,유치원,학교,학원차량과 택시소독을 매일14:30~17:30까지 춘향골체육공원에서 하니 소독받을수있게 홍보바랍니다.(063-634-4949)"
3978,2020/02/10 23:21:05,인천광역시 부평구,부평구청, 오늘 21:43경 산곡동 철마산 산불 발생. 입산을 자제하고 인근 주민과 등산객은 안전사고 발생에 주의하시기 바랍니다.
3979,2020/02/10 18:07:28,전라북도 장수군,장수군청,신종 코로나바이러스 선별진료소 운영 : 장수보건의료원(주간063-350-2662 / 야간063-350-2618) 1339콜센터 상담바랍니다.
3980,2020/02/10 17:17:07,"전라북도 전체,제주특별자치도 전체",환경부," 내일 06~21시 전북, 제주지역 미세먼지 비상저감조치 시행, 차량 운행제한. 대중교통 이용, 필요시 보건용 마스크 착용 등 건강관리에 유의 바랍니다."
3981,2020/02/10 17:12:02,인천광역시 전체,인천광역시청,"신종 코로나바이러스 확산 방지를 위해 손 씻기, 기침예절 등 개인위생을 준수하고 가급적 의료기관 병문안 등을 자제하여 주시기 바랍니다."
3982,2020/02/10 17:04:51,인천광역시 부평구,부평구청," 신종코로나 바이러스 감염증 예방수칙 준수, 발열 및 호흡기 증상 발생 시 1339, 120, 보건소(032-509-3107~8)로 상담바랍니다"
3983,2020/02/10 15:01:26,충청남도 전체,충청남도청," 최근 14일 이내 중국 방문자 외부활동 자제, 의료기관 병문안 자제, 손 씻기, 기침 예절 준수, 발열, 기침시 선별진료소, 1339 상담바랍니다."
3984,2020/02/10 14:26:25,전라북도 전주시,전주시청," 중국 방문 후 발열, 호흡기 증상 발생시 1339 또는 전주시 보건소로 전화 요망, 예방수칙(손씻기, 마스크 착용 등) 준수 바랍니다."
3985,2020/02/10 13:41:38,전라북도 정읍시,정읍시청," 해외여행 후 발열, 호흡기 증상 발생시 보건소(063-539-6112) 또는 1339 문의,신종 코로나바이러스 예방수칙 손씻기, 마스크 착용 등 준수"
3986,2020/02/10 13:30:19,전라북도 부안군,부안군청,"부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의"
3987,2020/02/10 13:01:44,전라북도 남원시,남원시재대본,"신종코로나바이러스 발열, 기침등 호흡기 증상 발생시 보건소(625-1339), (1339)상담 손씻기, 마스크착용 개인위생수칙 준수하시기 바랍니다."
3988,2020/02/10 11:17:49,전라북도 순창군,순창군청,"순창군에는 코로나확진환자 및 접촉자 없음 유행국가방문후14일이내발열,호흡기증상발생시1339,주간063-650-5265,야간063-650-5222상담바람"
3989,2020/02/10 11:04:08,세종특별자치시,세종시청,"최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다."
3990,2020/02/10 10:48:46,인천광역시 남동구,남동구청," 현재 관내 신종코로나 바이러스 확진자 없으니 안심하시기 바라며, 증상 발생시 보건소(464-4001) 또는 콜센터1339,120 문의하시기 바람."
3991,2020/02/10 10:32:21,충청북도 전체,충북도청,"신종코로나감염병 예방을 위해 비누로 30초이상 손씻기, 기침할때 옷소매로 입, 코 가리기, 최근 14일 이내 해외방문자는 가급적 외부활동 자제바랍니다."
3992,2020/02/10 10:10:04,전라북도 익산시,익산시청,"신종코로나 선별진료소 운영. 익산시 보건소(063-859-7485~7), 익산병원(063-840-9912), 원광대학병원(063-859-1165)"
3993,2020/02/10 10:04:14,전라남도 전체,전라남도," 최근 14일 이내 해외 방문자는 외부활동 자제, 손씻기, 기침예절 준수하시고, 발열, 기침 등 호흡기 증상 시 시군 보건소 및 1339로 상담바랍니다"
3994,2020/02/10 10:02:40,제주특별자치도 전체,제주특별자치도,"코로나바이러스 청정제주를 위해 1830운동(1일 8회 30초이상 손씻기)등 예방활동 수칙준수, 증상 발생 시 1339 또는 보건소에 상담바랍니다."
3995,2020/02/09 16:54:26,전라남도 장흥군,장흥군청,"최근 14일이내 해외방문자는 외출자제, 마스크착용, 손씻기생활화하시고, 호흡기증상(발열·기침)시 선별진료소(☎860-6481), 1339상담바랍니다"
3996,2020/02/09 15:46:32,전라북도 익산시,익산시청,"신종코로나 유행국가 방문 후 발열, 호흡기 증상 발생시 1339 콜센터, 보건소로 전화 요망. 손씻기,마스크착용 등 준수(063-859-7485~7)"
3997,2020/02/09 15:12:16,인천광역시 연수구,국내지진,[지진정보]금일 14시 41분 경북 경주시에서 규모 2.4의 지진이 발생했으니 인근 지역 주민께서는 안전에 유의하시기 바랍니다. 문의[749-7110]
3998,2020/02/09 15:00:14,"충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청남도 계룡시",충남도청," 최근14일이내 중국 방문자는 외부활동 자제, 손씻기, 기침예절준수 및 발열, 기침 등 호흡기 증상시 선별진료소 방문또는 1339콜센터로 상담바랍니다."
3999,2020/02/09 13:48:19,전라북도 부안군,부안군청,"부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의"
4000,2020/02/09 12:27:59,인천광역시 전체,인천광역시청,"신종코로나 바이러스 감염증 예방 수칙을 준수하고 발열, 호흡기 증상 발생시 1339,119,120콜센터, 보건소 상담후 진료를 받으시기 바랍니다."
4001,2020/02/09 11:47:45,경기도 시흥시,시흥시,"신종 코로나바이러스 감염증 예방수칙(손씻기,마스크착용 등)준수, 발열 및 호흡기 증상 발생시 1339,보건소(031-310-6815~6)로 문의바랍니다."
4002,2020/02/09 10:17:07,전라북도 순창군,순창군청,"순창군에는 코로나확진환자 및 접촉자 없음 유행국가방문후14일이내발열,호흡기증상발생시1339,주간063-650-5265,야간063-650-5222상담바람"
4003,2020/02/09 10:12:56,전라북도 전주시,전주시,"감염병 예방을 위해 비누로 30초 이상 손 씻기, 기침할 때는 옷소매로 입과 코를 가리기, 최근 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다."
4004,2020/02/09 10:02:16,대전광역시 전체,대전광역시청, 신종 코로나바이러스감염증 예방을 위해 손씻기 등 개인위생수칙을 준수하고 발열과 호흡기 증상 발생시 1339나 보건소로 상담하시기 바랍니다.
4005,2020/02/09 10:01:40,제주특별자치도 전체,제주특별자치도," 우리도는 도민의 건강을 지키기 위해 최선을 다하겠습니다. 해외를 안 다녀왔어도 의심증상(발열, 호흡기 증상)시 1339, 보건소로 상담바랍니다."
4006,2020/02/09 10:00:16,전라남도 전체,전라남도,"감염병 예방을 위해 비누로 30초 이상 손 씻기, 기침할 때는 옷소매로 입, 코를 가리기. 최근 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다"
4007,2020/02/08 20:32:54,"강원도 동해시,강원도 삼척시",행정안전부," 오늘 20시30분 강원(동해평지,삼척평지) 대설경보, 대중교통이용, 내집앞 눈치우기, 눈길 미끄럼 등 주의바랍니다."
4008,2020/02/08 19:12:03,충청남도 당진시,당진시청,"신종코로나 확산에 따른 손씻기, 기침예절 준수 철저, 14일 이내 중국 방문 후 호흡기 증상시 1339 또는 당진보건소(360-6004)상담바랍니다."
4009,2020/02/08 18:51:31,인천광역시 계양구,계양구청," 2.1 16:30경 (19번 확진자 방문일) 송도 현대아울렛 방문 후 기침, 발열 증상시 계양구 보건소(430-7821) 또는 1339로 상담바랍니다"
4010,2020/02/08 16:38:39,인천광역시 연수구,연수구청,신종코로나 선별진료소 운영(나사렛·적십자병원) 증상 발생시 1339 및 보건소(032-749-8174~7) 문의. 마스크 착용등 위생수칙 준수바랍니다.
4011,2020/02/08 15:07:30,"충청남도 공주시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 아산시,충청남도 예산군,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청남도 계룡시",충남도청,"최근14일이내 중국 방문자는 외부활동 자제, 손씻기, 기침예절준수 및 발열, 기침 등 호흡기 증상시 선별진료소 방문 또는 1339콜센터로 상담바랍니다."
4012,2020/02/08 14:44:30,인천광역시 서구,인천서구청, 2/1 16:30경(19번확진자 방문일) 송도현대아울렛 방문 후 기침·발열증상 시 서구보건소(032-560-5000) 또는 1339로 상담바랍니다
4013,2020/02/08 14:42:12,전라북도 부안군,부안군청," 신종 코로나바이러스감염증 예방을 위한 개인위생(손씻기, 마스크착용 등)준수, 호흡기 증상 발생시 1339콜센터 또는 보건소 문의"
4014,2020/02/08 14:35:31,전라북도 임실군,임실군청," 최근 14일 이내 중국 방문자는 가급적 외부활동 자제, 손씻기, 기침예절 준수, 발열, 기침 등 호흡기 증상시 보건소 또는 1339 상담바랍니다."
4015,2020/02/08 12:20:07,충청북도 전체,충청북도청,"최근 14일 이내 중국 방문자는 외부활동 자제, 기침예절 준수와 발열 등 호흡기 증상시 1339콜센터 또는 043-120, 보건소로 상담바랍니다."
4016,2020/02/08 10:59:32,세종특별자치시,세종시청,"최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다."
4017,2020/02/08 10:03:38,전라남도 전체,전라남도," 최근 14일 이내 해외 방문자는 가급적 외부활동 자제, 손씻기, 기침예절 준수, 발열, 기침 등 호흡기 증상시 시군 보건소 및 1339로 상담바랍니다"
4018,2020/02/08 10:00:04,제주특별자치도 전체,제주특별자치도,"신종 코로나바이러스 선별진료소 안내:제주대학,한라,한마음,한국,중앙,서귀포열린(병원),서귀포의료원에서 진료가능합니다.(문의:1339 또는 보건소)"
4019,2020/02/08 09:44:02,전라북도 순창군,순창군청,"순창군에는 코로나확진환자 및 접촉자 없음 유행국가방문후14일이내발열,호흡기증상발생시1339,주간063-650-5265,야간063-650-5222상담바람"
4020,2020/02/07 18:13:48,인천광역시 중구,인천중구청,"신종코로나바이러스 예방수칙(손씻기,기침예절,마스크착용)준수, 발열, 호흡기증상 발생시 중구 선별진료소(760-6080~1)또는 1339로 상담바랍니다"
4021,2020/02/07 18:10:37,전라북도 장수군,장수군청,"신종코로나바이러스 예방수칙(손씻기,마스크)준수/발열 등 증상시 의료원(주간063-350-2662/야간063-350-2618),1339콜센터상담바랍니다."
4022,2020/02/07 16:39:26,전라북도 완주군,완주군," 중국방문 후 발열, 호흡기 증상 시 1339, 해당 지역 보건소로 문의주시고, 신종 코로나바이러스 예방을 위해 손씻기, 마스크착용을 준수 바랍니다."
4023,2020/02/07 16:25:25,전라북도 익산시,익산시청,"신종코로나바이러스 예방 시설휴관 안내 기간:2.10.~2.29. 대상:익산문화체육센터,국민생활관,함열스포츠센터,마한교육문화회관 (1577-0072)"
4024,2020/02/07 15:50:29,광주광역시 전체,광주광역시,"발열,호흡기증상 발생시 1339나 보건소(동구608-3312,서구350-4158,남구607-2258,북구410-8112,광산구960-8746)로 상담"
4025,2020/02/07 15:17:11,전라북도 익산시,익산시청,"신종코로나바이러스 예방 다중이용시설 임시휴관안내 기간: 2.10.~2.29. 대상: 익산문화체육센터,국민생활관,함열스포츠센터 (1577-0072)"
4026,2020/02/07 14:47:47,"대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구",대전광역시청,"신종코로나바이러스 예방을 위해 의료기관 방문시 반드시 마스크를 착용해주시고, 병원내 감염예방을 위해 병문안 자제를 당부드립니다(270-4900~2)"
4027,2020/02/07 14:37:02,경상북도 군위군,군위군청,"신종코로나바이러스 감염증예방을 위해 손씻기,기침예절,마스크착용등 수칙준수와 발열, 호흡기 증상 발생시 1339 또는 보건소(380-7412~3)문의요망"
4028,2020/02/07 14:12:51,충청북도 전체,충청북도청,"신종코로나바이러스감염증 예방을 위해 비누로 30초 이상 손씻기, 기침할 때 입, 코 가리기. 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다."
4029,2020/02/07 13:42:24,전라북도 임실군,임실군청,"신종코로나바이러스감염병예방을위해손씻기,마스크착용등예방수칙준수 발열등증상발생시1339,보건의료원주간063-640-3174야간063-640-3119상담바람"
4030,2020/02/07 13:30:13,전라북도 부안군,부안군청,"부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의"
4031,2020/02/07 13:26:16,전라남도 장성군,장성군청," 코로나 감염증 예방을 위해 손씻기, 마스크착용 등의 위생수칙을 준수하고 발열이나 호흡기 증상 발생시 보건소나 콜센터 1339로 상담바랍니다."
4032,2020/02/07 13:10:39,전라북도 남원시,남원시재대본,"남원시는 현재까지 신종코로나바이러스 관련 확진자가 없음을 알려드리며, 잘못된 유언비어에 현혹되지 마시기 바랍니다."
4033,2020/02/07 12:00:45,인천광역시 서구,인천서구청,[정정안내]앞서 알려드린 신종 코로나 바이러스 관련 질병관리본부 콜센터 연락처는 1399가 아닌 1339임을 알려드립니다
4034,2020/02/07 11:53:05,전라북도 순창군,순창군청,"순창군에는 코로나확진환자 및 접촉자 없음 유행국가방문후14일이내발열,호흡기증상발생시1339,주간063-650-5265,야간063-650-5222상담바람"
4035,2020/02/07 11:43:14,충청남도 아산시,아산시재난안전대책본부,"경찰인재개발원 입소교민중 확진자가 발생하였으나,중앙정부에서 철저히 격리 관리되는 장소로 지역사회 전파가능성은 전혀 없으니 안심하셔도 됩니다"
4036,2020/02/07 11:29:28,대전광역시 대덕구,대덕구청,"신종코로나바이러스예방을 위해 손씻기, 기침예절, 마스크 착용 등 수칙준수하시고, 증상 발생 시 1339 또는 보건소(608-5436~9)로 상담바랍니다"
4037,2020/02/07 11:29:26,인천광역시 강화군,강화군청,"신종 코로나바이러스감염증 선별진료소 운영 안내(강화군보건소, 비에스종합병원), 증상이 있을 경우 1339, 보건소(930-4024)로 상담바랍니다."
4038,2020/02/07 11:25:30,인천광역시 서구,인천서구청,"최근 14일 이내 중국방문자는 외부활동을 자제해 주시고, 기침·발열 등의 증상 시 서구보건소(560-5000) 또는 1399로 상담바랍니다"
4039,2020/02/07 10:11:55,인천광역시 미추홀구,미추홀구청, 신종 코로나바이러스 감염증 증상이 있을 경우 1339 또는 미추홀구 보건소(032-880-5333~5338)로 연락 주시기 바랍니다.
4040,2020/02/07 10:04:36,제주특별자치도 전체,제주특별자치도," 현재 제주지역에 신종 코로나바이러스 확진자는 없으며, 외국여행 후 발열 및 호흡기 증상 발생 시 1339 또는 보건소로 상담바랍니다."
4041,2020/02/07 10:00:49,전라남도 전체,전라남도,"감염병 예방을 위해 비누로 30초 이상 손 씻기, 기침할 때는 옷소매로 입, 코 가리기, 최근 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다"
4042,2020/02/07 09:48:42,전라북도 전주시,전주시청," 중국방문후 발열, 호흡기증상 발생시 1339 또는 전주시보건소(063-281-6341~4)로 전화요망, 예방수칙(손씻기,마스크착용 등)준수 바랍니다."
4043,2020/02/07 09:00:20,충청남도 전체,충남도청,"최근14일이내 중국 방문자는 외부활동 자제, 손씻기, 기침예절준수 및 발열, 기침 등 호흡기 증상시 선별진료소 방문 또는 1339콜센터로 상담바랍니다."
4044,2020/02/06 18:05:53,인천광역시 계양구,계양구청,"최근14일이내 중국방문자는 외부활동 자제, 기침예절준수, 발열, 기침 등 호흡기 증상시 계양구보건소(430-7821) 또는 콜센터1339로 상담바랍니다"
4045,2020/02/06 17:49:28,전라북도 진안군,진안군청," 중국방문 후 발열이나 호흡기 증상시 진안군의료원(433-7119), 보건소(430-8523) 상담과 손씻기 및 마스크 착용 바랍니다."
4046,2020/02/06 17:16:16,충청북도 전체,충청북도청,"최근 14일이내 해외방문자는 가급적 외부활동자제, 발열이나 기침 등 호흡기 증상 발생시 1339 또는 시군보건소로 상담바랍니다."
4047,2020/02/06 17:05:08,전라북도 완주군,완주군,"중국방문 후 발열, 호흡기 증상시 1339, 완주군보건소(290-3133)로 문의주시고, 신종코로나바이러스 예방을 위해 손씻기, 마스크착용을 준수합시다."
4048,2020/02/06 16:31:09,충청북도 옥천군,옥천군청,"최근14일이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소730-2111~2 또는 1339상담바랍니다."
4049,2020/02/06 16:23:44,전라북도 전체,전라북도청," 신종코로나 유행국가 방문 후 발열, 호흡기 증상 발생 시 1339콜센터 또는 보건소로 전화 요망. 감염증 예방수칙(손씻기, 마스크 착용 등) 준수"
4050,2020/02/07 15:17:11,전라북도 익산시,익산시청,"신종코로나바이러스 예방 다중이용시설 임시휴관안내 기간: 2.10.~2.29. 대상: 익산문화체육센터,국민생활관,함열스포츠센터 (1577-0072)"
4051,2020/02/07 14:47:47,"대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구",대전광역시청,"신종코로나바이러스 예방을 위해 의료기관 방문시 반드시 마스크를 착용해주시고, 병원내 감염예방을 위해 병문안 자제를 당부드립니다(270-4900~2)"
4052,2020/02/07 14:37:02,경상북도 군위군,군위군청,"신종코로나바이러스 감염증예방을 위해 손씻기,기침예절,마스크착용등 수칙준수와 발열, 호흡기 증상 발생시 1339 또는 보건소(380-7412~3)문의요망"
4053,2020/02/07 14:12:51,충청북도 전체,충청북도청,"신종코로나바이러스감염증 예방을 위해 비누로 30초 이상 손씻기, 기침할 때 입, 코 가리기. 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다."
4054,2020/02/07 13:42:24,전라북도 임실군,임실군청,"신종코로나바이러스감염병예방을위해손씻기,마스크착용등예방수칙준수 발열등증상발생시1339,보건의료원주간063-640-3174야간063-640-3119상담바람"
4055,2020/02/07 13:30:13,전라북도 부안군,부안군청,"부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의"
4056,2020/02/07 13:26:16,전라남도 장성군,장성군청," 코로나 감염증 예방을 위해 손씻기, 마스크착용 등의 위생수칙을 준수하고 발열이나 호흡기 증상 발생시 보건소나 콜센터 1339로 상담바랍니다."
4057,2020/02/07 13:10:39,전라북도 남원시,남원시재대본,"남원시는 현재까지 신종코로나바이러스 관련 확진자가 없음을 알려드리며, 잘못된 유언비어에 현혹되지 마시기 바랍니다."
4058,2020/02/07 12:00:45,인천광역시 서구,인천서구청,[정정안내]앞서 알려드린 신종 코로나 바이러스 관련 질병관리본부 콜센터 연락처는 1399가 아닌 1339임을 알려드립니다
4059,2020/02/07 11:53:05,전라북도 순창군,순창군청,"순창군에는 코로나확진환자 및 접촉자 없음 유행국가방문후14일이내발열,호흡기증상발생시1339,주간063-650-5265,야간063-650-5222상담바람"
4060,2020/02/07 11:43:14,충청남도 아산시,아산시재난안전대책본부,"경찰인재개발원 입소교민중 확진자가 발생하였으나,중앙정부에서 철저히 격리 관리되는 장소로 지역사회 전파가능성은 전혀 없으니 안심하셔도 됩니다"
4061,2020/02/07 11:29:28,대전광역시 대덕구,대덕구청,"신종코로나바이러스예방을 위해 손씻기, 기침예절, 마스크 착용 등 수칙준수하시고, 증상 발생 시 1339 또는 보건소(608-5436~9)로 상담바랍니다"
4062,2020/02/07 11:29:26,인천광역시 강화군,강화군청,"신종 코로나바이러스감염증 선별진료소 운영 안내(강화군보건소, 비에스종합병원), 증상이 있을 경우 1339, 보건소(930-4024)로 상담바랍니다."
